topic_id;title;pid;video_id;youtube_url
2448;[VÍDEO] TENTATIVAS DE LIGAR UM IX35;2448;5xRVO9jASeo;https://youtu.be/5xRVO9jASeo
2449;[DIÁRIO] 29/07/2020;2449;rgbTncXdHok;https://youtu.be/rgbTncXdHok
2450;[DIÁRIO] 06/08/2020;2450;Ulb3rvovlG0;https://youtu.be/Ulb3rvovlG0
2450;[DIÁRIO] 06/08/2020;2450;uNCGM7FJ8wQ;https://youtu.be/uNCGM7FJ8wQ
2450;[DIÁRIO] 06/08/2020;2450;uFtr1hkRMFg;https://youtu.be/uFtr1hkRMFg
2450;[DIÁRIO] 06/08/2020;2450;NCgEOcaeAsI;https://youtu.be/NCgEOcaeAsI
2450;[DIÁRIO] 06/08/2020;2450;oXKyBMDnsdU;https://youtu.be/oXKyBMDnsdU
2451;[LIVE] UMA LIVE CORRIGINDO BUGS NO KINDOME;2451;3ZMW1FWiNvA;https://youtu.be/3ZMW1FWiNvA
2452;[LIVE] JOGANDO AMONG US COM FELIPE NETO E EQUIPE NETOLAB e-e;2452;Fr1QeYnnI04;https://youtu.be/Fr1QeYnnI04
2452;[LIVE] JOGANDO AMONG US COM FELIPE NETO E EQUIPE NETOLAB e-e;2452;zqIv4faJtpc;https://youtu.be/zqIv4faJtpc
2454;[LIVE] UMA LIVE ALEATÓRIA JOGANDO JOGOS LEGAIS E TESTANDO PLACA DE CAPTURA;2454;egzueSgngJ0;https://youtu.be/egzueSgngJ0
2455;[VÍDEO] UM VÍDEO TOMANDO SORVETE;2455;XBMM3AB1Cvk;https://youtu.be/XBMM3AB1Cvk
2457;[LIVE] PROGRAMANDO E JOGANDO NO MEU SERVIDOR (1.7.2 - 1.16.3);2457;TaVZHEvsq5c;https://youtu.be/TaVZHEvsq5c
2458;[VÍDEO] ROLÊS EM UM TELHADO;2458;-mShS9h7ZgU;https://youtu.be/-mShS9h7ZgU
2459;[VÍDEO] TESTE DA CÂMERA GRANDE ANGULAR;2459;Qz8ZIib9PW4;https://youtu.be/Qz8ZIib9PW4
2460;[VÍDEO] RELAXE;2460;AOmBonbA8j8;https://youtu.be/AOmBonbA8j8
2461;[VÍDEO] O DA DIREITA É MEU;2461;9_BX-EgVUME;https://youtu.be/9_BX-EgVUME
2467;[VÍDEO] GAMEPLAYS EM CASA;2467;TEFk4z70Qd8;https://youtu.be/TEFk4z70Qd8
2468;[VÍDEO] INVADI O TRABALHO DA MINHA MÃE E OLHA NO QUE DEU;2468;wQOBM-k0Si4;https://youtu.be/wQOBM-k0Si4
2469;[VÍDEO] TROQUEI DE CELULAR POR UM GALAXY A71 e-e;2469;bC3ACpza7E0;https://youtu.be/bC3ACpza7E0
2470;[DIÁRIO] 28/09/2020;2470;bhfoVLz4suY;https://youtu.be/bhfoVLz4suY
2472;[LIVE] UMA LIVE DIVERTIDA E SUPER ANIMADA DE MINECRAFT;2472;FoO__i2cxrA;https://youtu.be/FoO__i2cxrA
2473;[LIVE] LIVE JOGANDO MINECRAFT SURVIVAL;2473;0SKed6MrFgI;https://youtu.be/0SKed6MrFgI
2474;[LIVE] UMA LIVE ANDANDO DE MOTO (Z1000);2474;N9xpTg7wg8A;https://youtu.be/N9xpTg7wg8A
2475;[LIVE] UMA LIVE TREINANDO PVP (E GTA ULTRA REALIST UAAAU NO INÍCIO);2475;yp7vuZTVGww;https://youtu.be/yp7vuZTVGww
2476;[LIVE] TESTE DE LIVE EM CHIP DA WOOW;2476;huJNt0NrFIU;https://youtu.be/huJNt0NrFIU
2477;[LIVE] UMA LIVE VIAJANDO 500KM DE CARRO;2477;yfwDVR4clLM;https://youtu.be/yfwDVR4clLM
2478;[LIVE] UMA LIVE CONVERSANDO, REVENDO VÍDEOS E JOGANDO COISAS LECAIS (MUITO INTERESSANTE);2478;KX_e1Y7YQCg;https://youtu.be/KX_e1Y7YQCg
2479;[LIVE] UMA LIVE JOGANDO NO SERVIDOR DO BRUNO CORREA e-e;2479;fy9joEeLHiQ;https://youtu.be/fy9joEeLHiQ
2480;[LIVE] JOGANDO MINECRAFT SURVIVAL (COM PESSOAS NA LIVE);2480;yfamDUJC93U;https://youtu.be/yfamDUJC93U
2481;[VÍDEO] QUANDO SERÁ A PRIMEIRA APARIÇÃO;2481;nso4tqXf2nY;https://youtu.be/nso4tqXf2nY
2482;[VÍDEOS] UM DIA NO HOSPITAL COM MINHA MÃE;2482;5MfRWlVwtvU;https://youtu.be/5MfRWlVwtvU
2482;[VÍDEOS] UM DIA NO HOSPITAL COM MINHA MÃE;2482;JjvPdItZBQw;https://youtu.be/JjvPdItZBQw
2483;[VÍDEOS] UM DIA NO UNIVERSAL PARK COM CLARISSA;2483;JyIrqRc3UfE;https://youtu.be/JyIrqRc3UfE
2483;[VÍDEOS] UM DIA NO UNIVERSAL PARK COM CLARISSA;2483;5LHNbpv_8Fs;https://youtu.be/5LHNbpv_8Fs
2483;[VÍDEOS] UM DIA NO UNIVERSAL PARK COM CLARISSA;2483;q1eQF47KquE;https://youtu.be/q1eQF47KquE
2484;[VÍDEO] INÍCIO DE VLOG FAIL;2484;JQJnUH936Ms;https://youtu.be/JQJnUH936Ms
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;-zZhb7MwXS4;https://youtu.be/-zZhb7MwXS4
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;yFXCK_k2csE;https://youtu.be/yFXCK_k2csE
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;EpJ9_gMwaHg;https://youtu.be/EpJ9_gMwaHg
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;cy3GGuuu9EA;https://youtu.be/cy3GGuuu9EA
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;lWcmBGN-dw0;https://youtu.be/lWcmBGN-dw0
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;FFIDGNCH6gA;https://youtu.be/FFIDGNCH6gA
2485;[VÍDEOS] UM DIA EM PINDORETAMA COM CABRIOCÁRICOS;2485;nEUmVS-TDRU;https://youtu.be/nEUmVS-TDRU
2486;[VÍDEO] COMO VAI A MINHA RECUPERAÇÃO DO ACIDENTE;2486;zSsKKXVzfgw;https://youtu.be/zSsKKXVzfgw
2487;[VÍDEO] UM DIA CHUVOSO COM MINHA MÃE E O MEU VÔ;2487;Ub2OduNqqWw;https://youtu.be/Ub2OduNqqWw
2488;[VÍDEO] EU, A GELADEIRA E UM ELEVADOR;2488;y28W9Q70V2I;https://youtu.be/y28W9Q70V2I
2489;[VÍDEO] MINHA MÃE NA TV;2489;Jf2TPHBabL4;https://youtu.be/Jf2TPHBabL4
2490;[VÍDEOS] EU E MEU VÔ INTERAGINDO E IRRITANDO PESSOAS NO LUCIANO;2490;lI7ImoOAmlM;https://youtu.be/lI7ImoOAmlM
2490;[VÍDEOS] EU E MEU VÔ INTERAGINDO E IRRITANDO PESSOAS NO LUCIANO;2490;DyKxYKCneD4;https://youtu.be/DyKxYKCneD4
2491;[VÍDEO] UM ESTABILIZADOR COM DEFEITO;2491;7mqxtU0qVHc;https://youtu.be/7mqxtU0qVHc
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;wUgVknLqLGQ;https://youtu.be/wUgVknLqLGQ
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;qRg_8g4Sn_M;https://youtu.be/qRg_8g4Sn_M
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;Sbxl0pVg9yY;https://youtu.be/Sbxl0pVg9yY
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;z4fSoLQ6NLg;https://youtu.be/z4fSoLQ6NLg
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;xwe-oZr0hiE;https://youtu.be/xwe-oZr0hiE
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;0FPlCkAe2dQ;https://youtu.be/0FPlCkAe2dQ
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;JUq7vzm9cgU;https://youtu.be/JUq7vzm9cgU
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;0RadthEH0Aw;https://youtu.be/0RadthEH0Aw
2492;[VÍDEOS] NÍVER JOSÉ RENAN 2020;2492;4h0KJHBD0qM;https://youtu.be/4h0KJHBD0qM
2493;[VÍDEO] ANIVERSÁRIO MÃE 2020;2493;4NeiUGQTfnU;https://youtu.be/4NeiUGQTfnU
2494;[VÍDEOS] ITAIÇABA VOTAÇÃO 2020;2494;qA0-MyxjUKs;https://youtu.be/qA0-MyxjUKs
2494;[VÍDEOS] ITAIÇABA VOTAÇÃO 2020;2494;esgSepIQHIs;https://youtu.be/esgSepIQHIs
2494;[VÍDEOS] ITAIÇABA VOTAÇÃO 2020;2494;8LptO9nStGE;https://youtu.be/8LptO9nStGE
2495;[VÍDEO] SHOW DO MEU PAI NA BARRA DO CEARÁ;2495;i3QaiuI-DNE;https://youtu.be/i3QaiuI-DNE
2496;[VÍDEOS] TENDO ESPERANÇA EM GANHAR ALGUMA COISA NOS SORTEIOS;2496;iPTWRlwoGxI;https://youtu.be/iPTWRlwoGxI
2496;[VÍDEOS] TENDO ESPERANÇA EM GANHAR ALGUMA COISA NOS SORTEIOS;2496;K-GmCVy4Urw;https://youtu.be/K-GmCVy4Urw
2496;[VÍDEOS] TENDO ESPERANÇA EM GANHAR ALGUMA COISA NOS SORTEIOS;2496;Z3AmkwDrf0s;https://youtu.be/Z3AmkwDrf0s
2496;[VÍDEOS] TENDO ESPERANÇA EM GANHAR ALGUMA COISA NOS SORTEIOS;2496;VvPRTt4NsWA;https://youtu.be/VvPRTt4NsWA
2497;[VÍDEO] UM NOBREAK AVISANDO QUE TA DESLIGANDO;2497;9bB-2UWTQvs;https://youtu.be/9bB-2UWTQvs
2498;[VÍDEO] ANDANDO NA BETÔNIA;2498;E8-BQ8vuKHU;https://youtu.be/E8-BQ8vuKHU
2499;[VÍDEO] VLOG DE QUALIDADE HORRÍVEL;2499;Gmg5Rqn1CV8;https://youtu.be/Gmg5Rqn1CV8
2500;[VÍDEO] TRIPÉ QUEBRADO E PIANO COM LENON;2500;Kd0Zkz8vcts;https://youtu.be/Kd0Zkz8vcts
2501;[VÍDEO] LUMA CANTANDO LOUCA NA DISNEY;2501;Z9pa6trbeZw;https://youtu.be/Z9pa6trbeZw
2502;[VÍDEO] ROSTO DE MARIA EDUARDA;2502;ucq_4m_Vadk;https://youtu.be/ucq_4m_Vadk
2503;[VÍDEO] 30 SEGUNDOS NO SÍTIO DO MEU PAI;2503;FMuq6wr16L4;https://youtu.be/FMuq6wr16L4
2504;[VÍDEO] CONVERSAS ENTRE MARIA EDUARDA E SOFIA E FAKE MEU;2504;LHJ12ioFsWQ;https://youtu.be/LHJ12ioFsWQ
2504;[VÍDEO] CONVERSAS ENTRE MARIA EDUARDA E SOFIA E FAKE MEU;2504;Q-ZFdKKOepA;https://youtu.be/Q-ZFdKKOepA
2505;[VÍDEO] INTERAGINDO COM PESSOAS NO LUCIANO;2505;3pRisAd0wFo;https://youtu.be/3pRisAd0wFo
2506;[VÍDEOS] NIVER JULIANA 2021;2506;9Qe3C51luiw;https://youtu.be/9Qe3C51luiw
2506;[VÍDEOS] NIVER JULIANA 2021;2506;igh2rqx18gg;https://youtu.be/igh2rqx18gg
2507;[VÍDEOS] UMA MANHÃ NO LUCIANO;2507;8D6o5GHTcCA;https://youtu.be/8D6o5GHTcCA
2507;[VÍDEOS] UMA MANHÃ NO LUCIANO;2507;seBWU8BTQMU;https://youtu.be/seBWU8BTQMU
2507;[VÍDEOS] UMA MANHÃ NO LUCIANO;2507;LWJzuxFSmUM;https://youtu.be/LWJzuxFSmUM
2507;[VÍDEOS] UMA MANHÃ NO LUCIANO;2507;aDZE_oe-KUc;https://youtu.be/aDZE_oe-KUc
2508;[VÍDEO] TESTE DO IPHONE 4;2508;lML6C-M0hDM;https://youtu.be/lML6C-M0hDM
2509;[VÍDEO] ANDANDO DE TREMZINHO MUITO WOOOW;2509;LngO0NBHyPo;https://youtu.be/LngO0NBHyPo
2510;[VÍDEO] INVADINDO UMA CASA COM JOÃO BRENO;2510;IN0dI8yhqm4;https://youtu.be/IN0dI8yhqm4
2511;[VÍDEO] UM DOS UNBOXINGS MAIS ESPERADOS DA MINHA VIDA;2511;TFgqS6u6G7I;https://youtu.be/TFgqS6u6G7I
2512;[VÍDEO] PESSOAS EM UM SHOPPING DE NOITE;2512;ZgJckVoq4zo;https://youtu.be/ZgJckVoq4zo
2513;[VÍDEOS] EU E MARIA LÚCIA PASSANDO POR UM BURACO;2513;EvzlhT06q8M;https://youtu.be/EvzlhT06q8M
2513;[VÍDEOS] EU E MARIA LÚCIA PASSANDO POR UM BURACO;2513;PF4Vd0X-Loc;https://youtu.be/PF4Vd0X-Loc
2514;[VÍDEO] UM POR DO SOL NO MEIO DE UMA VIAGEM;2514;yEnfuEPylYc;https://youtu.be/yEnfuEPylYc
2515;[VÍDEO] Z1000 ESTOURADORA DE BOLHAS;2515;1AwE9pVwM7s;https://youtu.be/1AwE9pVwM7s
2516;[VÍDEO] UMA DANÇA RÁPIDA NO JOHNNY ROCKETS;2516;5AdkmJ-gmrg;https://youtu.be/5AdkmJ-gmrg
2517;[VÍDEO] BRUNO COELHO, OBRIGADO PELA HONESTIDADE;2517;UrCwiU4LS9E;https://youtu.be/UrCwiU4LS9E
2518;[VÍDEO] EU TOCANDO DIRE, DIRE DOCKS NA VERTICAL;2518;zTOLlra3OSg;https://youtu.be/zTOLlra3OSg
2519;[VÍDEO] TUTORIAL DE COMO BEBER UM COPO D'ÁGUA;2519;yeMI7Vtz9tI;https://youtu.be/yeMI7Vtz9tI
2519;[VÍDEO] TUTORIAL DE COMO BEBER UM COPO D'ÁGUA;2519;hvoH59bBK7Y;https://youtu.be/hvoH59bBK7Y
2520;[VÍDEO] EU NO PIANO TOCANDO MÚSICAS;2520;8PlYWHZjm94;https://youtu.be/8PlYWHZjm94
2520;[VÍDEO] EU NO PIANO TOCANDO MÚSICAS;2520;vtAWoDk5zfo;https://youtu.be/vtAWoDk5zfo
2521;[VÍDEO] EU NO HOSPITAL DE NOITE DEPOIS DO ACIDENTE;2521;lSvkvq8jtcY;https://youtu.be/lSvkvq8jtcY
2522;[VÍDEOS] BETÔNIA MACHUCADA;2522;p1kS1qVK7lM;https://youtu.be/p1kS1qVK7lM
2522;[VÍDEOS] BETÔNIA MACHUCADA;2522;wUyPCxWq86w;https://youtu.be/wUyPCxWq86w
2523;[VÍDEOS] ENTRANDO E SAINDO DE UM BEACH PARK;2523;BbGNiUtd6lo;https://youtu.be/BbGNiUtd6lo
2523;[VÍDEOS] ENTRANDO E SAINDO DE UM BEACH PARK;2523;bghfnKuBzfE;https://youtu.be/bghfnKuBzfE
2524;[VÍDEOS] UM CARRO MUITO BALADENTO EM PINDORETAMA;2524;XSEnQ9-T-WY;https://youtu.be/XSEnQ9-T-WY
2524;[VÍDEOS] UM CARRO MUITO BALADENTO EM PINDORETAMA;2524;6EDaZlOcp48;https://youtu.be/6EDaZlOcp48
2525;[VÍDEOS] PESSOAS EM UMA PISCINA BEM LECAU;2525;OYIBjS-BLtU;https://youtu.be/OYIBjS-BLtU
2525;[VÍDEOS] PESSOAS EM UMA PISCINA BEM LECAU;2525;sqdveLuUS3E;https://youtu.be/sqdveLuUS3E
2526;[DIÁRIO] 08/03/2021;2526;fDRn5ZnUknM;https://youtu.be/fDRn5ZnUknM
2527;[VÍDEO] MEU PRIMEIRO DIA NA FISIOTERAPIA;2527;XBjknjf7Mqk;https://youtu.be/XBjknjf7Mqk
2528;[VÍDEO] DIRIGINDO PELA PRIMEIRA VEZ DEPOIS DO ACIDENTE;2528;542oivY6bBE;https://youtu.be/542oivY6bBE
2529;[LIVE] TENTANDO FINALIZAR NO HARDCORE NA SNAPSHOT DA 1.17;2529;TICaWPezzIE;https://youtu.be/TICaWPezzIE
2531;[VÍDEOS] SAINDO DEPOIS DA ÚLTIMA TROCA DE CORATIVO E TIRANDO DO ACIDENTE DE 02/21;2531;BEneqy2cDTk;https://youtu.be/BEneqy2cDTk
2531;[VÍDEOS] SAINDO DEPOIS DA ÚLTIMA TROCA DE CORATIVO E TIRANDO DO ACIDENTE DE 02/21;2531;jOHf62PnH-8;https://youtu.be/jOHf62PnH-8
2531;[VÍDEOS] SAINDO DEPOIS DA ÚLTIMA TROCA DE CORATIVO E TIRANDO DO ACIDENTE DE 02/21;2531;_w8bXSOjIG4;https://youtu.be/_w8bXSOjIG4
2532;[VÍDEO] EU PULANDO EM UM TRAMPOLIM;2532;MlQp2wCPbcs;https://youtu.be/MlQp2wCPbcs
2533;[VÍDEOS] UM PARABÉNS PRA MIM AQUI EM CASA E DO FELIPE GRANSOM;2533;_WgNcPggHdI;https://youtu.be/_WgNcPggHdI
2533;[VÍDEOS] UM PARABÉNS PRA MIM AQUI EM CASA E DO FELIPE GRANSOM;2533;UdDYA8BABVo;https://youtu.be/UdDYA8BABVo
2534;[VÍDEOS] EU LEVANTANDO O BRAÇO;2534;F2yqdJLw09E;https://youtu.be/F2yqdJLw09E
2534;[VÍDEOS] EU LEVANTANDO O BRAÇO;2534;ocFPieME3NA;https://youtu.be/ocFPieME3NA
2535;[VÍDEO] ANDANDO DE MOTO PELA SEGUNDA VEZ DEPOIS DO ACIDENTE;2535;jMMHNu4Y9WU;https://youtu.be/jMMHNu4Y9WU
2536;[VÍDEO] EU FICANDO DE CABEÇA PRA BAIXO NO PARQUINHO;2536;dOMT51uCI1g;https://youtu.be/dOMT51uCI1g
2537;[VÍDEOS] UMA NOITE DE CHUVA E TROVÕES;2537;dZ2xp43blPs;https://youtu.be/dZ2xp43blPs
2537;[VÍDEOS] UMA NOITE DE CHUVA E TROVÕES;2537;d8H2ToVicQA;https://youtu.be/d8H2ToVicQA
2537;[VÍDEOS] UMA NOITE DE CHUVA E TROVÕES;2537;tqSl-bINeNc;https://youtu.be/tqSl-bINeNc
2538;[DIÁRIO] 23/03/2021;2538;qQ-H72WHMxo;https://youtu.be/qQ-H72WHMxo
2539;[VÍDEO] OVO COMPRAR UM OVO DE PÁSCOA (UM DIA COMPRANDO OVO DE PÁSCOA);2539;CXjV2O5feZQ;https://youtu.be/CXjV2O5feZQ
2540;[LIVE] FAZENDO UM SERVIDOR FULLPVP OLD STYLE SÓ DE RAIVA;2540;ZUBx6I_FiXU;https://youtu.be/ZUBx6I_FiXU
2541;[LIVE] LIVE GUERRA DE CLÃS CORVUM;2541;gBh-chhI254;https://youtu.be/gBh-chhI254
2542;[VÍDEO] FELIZ ANIVERSÁRIO, TIA BRUNA!;2542;XIxjexge2sU;https://youtu.be/XIxjexge2sU
2543;[VÍDEO] QUANDO PRETENDO PEGAR Z1000 DE VOLTA?;2543;Hr0kV6EpIm0;https://youtu.be/Hr0kV6EpIm0
2544;[VÍDEOS] SUGADOR DE SALIVA GAMBIARRENDO COM NEBULIZADOR;2544;w3tzSrAAUH4;https://youtu.be/w3tzSrAAUH4
2544;[VÍDEOS] SUGADOR DE SALIVA GAMBIARRENDO COM NEBULIZADOR;2544;eVjvQSC5aDk;https://youtu.be/eVjvQSC5aDk
2545;[VÍDEOS] CHOQUINHO LEGAL;2545;7nRmAeYeu0c;https://youtu.be/7nRmAeYeu0c
2545;[VÍDEOS] CHOQUINHO LEGAL;2545;7K95THHUTfY;https://youtu.be/7K95THHUTfY
2546;[VÍDEO] MANHÃ AO SOM DE TEXTURE PRAYERS;2546;Qw1vffXbX6A;https://youtu.be/Qw1vffXbX6A
2547;[VÍDEO] EU LEVANTANDO PESO E COMPENSANDO;2547;tRc8Ancn5Yc;https://youtu.be/tRc8Ancn5Yc
2548;[VÍDEO] MAIS UMA MENSAGEM MÃE;2548;e7Cy95LlvEM;https://youtu.be/e7Cy95LlvEM
2549;[VÍDEO DIÁRIO] 06/05/2021;2549;q3pRK-lWuto;https://youtu.be/q3pRK-lWuto
2550;[VÍDEO DIÁRIO] 01/05/2021;2550;JXFLhJAIswY;https://youtu.be/JXFLhJAIswY
2551;[VÍDEO] INICIEI UM CONSÓRCIO PARA PEGAR A Z1000 DE VOLTA!;2551;_uder0NSSYc;https://youtu.be/_uder0NSSYc
2552;[LIVE] ABERTURA DO CORVUM;2552;2Cs1s73FzmU;https://youtu.be/2Cs1s73FzmU
2553;[VÍDEO] UM DIA DIFERENTE;2553;grW05LQ_tRQ;https://youtu.be/grW05LQ_tRQ
2553;[VÍDEO] UM DIA DIFERENTE;2553;WtAQbP7sxdM;https://youtu.be/WtAQbP7sxdM
2554;[LIVE] LIVE TODO DIA ATÉ CONSEGUIR Z1000 #1;2554;vu5p-pQXtcY;https://youtu.be/vu5p-pQXtcY
2555;[LIVE] LIVE REAGINDO A VÍDEOS ANTIGOS COM RAFAEL;2555;pVIZKFii2og;https://youtu.be/pVIZKFii2og
2556;[VÍDEO] FALANDO DO ALISON NO DIA DO TRABALHO;2556;WGfNlcJh3qo;https://youtu.be/WGfNlcJh3qo
2558;[CORVUM] CAPÍTULO 2 - "O SEGUNDO CONVITE DO WG";2558;I-oUlPILhDw;https://youtu.be/I-oUlPILhDw
2560;[CORVUM] CAPÍTULO 3 - "SOCIALIZAÇÃO E DESENVOLVIMENTO DA NOVA SEASON";2560;gBh-chhI254;https://youtu.be/gBh-chhI254
2561;[CORVUM] CAPÍTULO FINAL - "UMA SEASON FRACASSADA DE 2 SEMANAS";2561;GTnLO9NXh4Y;https://youtu.be/GTnLO9NXh4Y
2561;[CORVUM] CAPÍTULO FINAL - "UMA SEASON FRACASSADA DE 2 SEMANAS";2561;2Cs1s73FzmU;https://youtu.be/2Cs1s73FzmU
2561;[CORVUM] CAPÍTULO FINAL - "UMA SEASON FRACASSADA DE 2 SEMANAS";2561;vu5p-pQXtcY;https://youtu.be/vu5p-pQXtcY
2561;[CORVUM] CAPÍTULO FINAL - "UMA SEASON FRACASSADA DE 2 SEMANAS";2561;XfuXn9wE334;https://youtu.be/XfuXn9wE334
2563;[VÍDEO] TREINANDO DIRE, DIRE DOCKS NO PIANO DIGITAL;2563;4oIRmj4SbsY;https://youtu.be/4oIRmj4SbsY
2564;[VÍDEOS] ANSIOSO E PERDENDO A RIFA DO WG (MAIO/2021);2564;FwXelOh1enQ;https://youtu.be/FwXelOh1enQ
2564;[VÍDEOS] ANSIOSO E PERDENDO A RIFA DO WG (MAIO/2021);2564;HAhRRXRUgxs;https://youtu.be/HAhRRXRUgxs
2565;[VÍDEO] COMUNIDADE;2565;qdPkixHS2eE;https://youtu.be/qdPkixHS2eE
2566;[VÍDEO] GUERRA MORTAL;2566;g4oxmRwrKkA;https://youtu.be/g4oxmRwrKkA
2567;[VÍDEO] VOLTA DAS AULAS EMOCIONANTE;2567;T2cxCCpXJqg;https://youtu.be/T2cxCCpXJqg
2568;[VÍDEO] MEU MAPA DE MLG;2568;wbStGelV024;https://youtu.be/wbStGelV024
2569;[VÍDEO] MEU PC NA SALA;2569;ulCv77w_GK4;https://youtu.be/ulCv77w_GK4
2570;[VÍDEO] TURN DOWN FOR WHAT NO MEU NOTEBOOK COM VÍRUS;2570;t5ttKK5ZO9I;https://youtu.be/t5ttKK5ZO9I
2571;[VÍDEO] EU BALANÇANDO A CABEÇA;2571;a_5tUyS9-yo;https://youtu.be/a_5tUyS9-yo
2572;[VÍDEO] EU LIGANDO UMA SUPER MÁQUINA DA DELL;2572;NTTlIqfDNEs;https://youtu.be/NTTlIqfDNEs
2573;[VÍDEOS] LEOA EM CASA;2573;3afO-d1b2Gg;https://youtu.be/3afO-d1b2Gg
2573;[VÍDEOS] LEOA EM CASA;2573;-HTbj8KHgLI;https://youtu.be/-HTbj8KHgLI
2574;[VÍDEO] EU COMEÇANDO UM GRANDIOSO PLUGIN;2574;3RGD6_HwVNo;https://youtu.be/3RGD6_HwVNo
2575;[VÍDEO] EU JOGANDO GARRY'S MOD COM FNAF;2575;efeTWHORqUU;https://youtu.be/efeTWHORqUU
2576;[VÍDEO] EU TESTANDO A PRIMEIRA TEXTURA DO ADVMUSIC;2576;NF_ep9jyr3E;https://youtu.be/NF_ep9jyr3E
2577;[VÍDEO] EU HUMILHANDO COM MINHAS FÉRIAS;2577;qDuo3nqqJUg;https://youtu.be/qDuo3nqqJUg
2578;[VÍDEO] EU EM UM BASQUETE FRENÉTICO;2578;fTk1dbdl-zw;https://youtu.be/fTk1dbdl-zw
2579;[VÍDEO] EU FIZ UM FNAF 4 NO MINECRAFT;2579;sE1yQsTuzYo;https://youtu.be/sE1yQsTuzYo
2580;[VÍDEO] FOGOS DE ARTIFÍCIO SINCRONIZADOS MAPMEEL V2;2580;QPbTB1AkRxI;https://youtu.be/QPbTB1AkRxI
2581;[VÍDEO] MINHAS SOBRINHAS VENDO O CANAL DA MEL;2581;hEjs-hAEz7w;https://youtu.be/hEjs-hAEz7w
2582;[VÍDEO] MEU IRMÃO EM UMA PARTIDA DE CS MUITO WOOOW;2582;gFW98AAoCbA;https://youtu.be/gFW98AAoCbA
2583;[VÍDEO] MEU PC PASSANDO MAL EM SILÊNCIO;2583;J0XwCdSDg5E;https://youtu.be/J0XwCdSDg5E
2584;[VÍDEO] EU EM UM HOVERBOARD;2584;oxVXL7z0Xcc;https://youtu.be/oxVXL7z0Xcc
2585;[VÍDEO] RAFAEL, OLHA PRA MIM;2585;is2j46aGg3M;https://youtu.be/is2j46aGg3M
2586;[VÍDEO] EU ESFRIANDO UMA ALMOFADA COM UM GELO;2586;Ccn68ZXJNWw;https://youtu.be/Ccn68ZXJNWw
2587;[VÍDEO] UM ESTABILIZADOR LIGANDO MORRENDO;2587;ELWdIIS0Ty8;https://youtu.be/ELWdIIS0Ty8
2588;[VÍDEO] UM PÁSSARO VOANDO NO MEU TETO;2588;Ib2d8g3FFbw;https://youtu.be/Ib2d8g3FFbw
2589;[VÍDEO] EU E O RAFAEL DE BOA NO MEU QUARTO;2589;vgmlmLqaAhk;https://youtu.be/vgmlmLqaAhk
2590;[VÍDEO] EU GIRANDO UM SPININ SPLENDI;2590;azNFcOF3XuY;https://youtu.be/azNFcOF3XuY
2590;[VÍDEO] EU GIRANDO UM SPININ SPLENDI;2590;IW7iS5FpPIA;https://youtu.be/IW7iS5FpPIA
2591;[VÍDEO] UMA MÁQUINA LIGADA DE BOA;2591;bW6gAorYfjo;https://youtu.be/bW6gAorYfjo
2591;[VÍDEO] UMA MÁQUINA LIGADA DE BOA;2591;7OmIiE_4Veo;https://youtu.be/7OmIiE_4Veo
2592;[VÍDEO] MULTI MGMANAGERS COMPLEXOS;2592;WSDIMBKVio4;https://youtu.be/WSDIMBKVio4
2593;[VÍDEO] COMPILANDO UM PLUGIN;2593;A6Er0RxyiRU;https://youtu.be/A6Er0RxyiRU
2594;[VÍDEO] AGUARDANDO LIVE DO FELIPE NETO INICIAR;2594;alkAFsTRQLE;https://youtu.be/alkAFsTRQLE
2595;[VÍDEO] EU FAZENDO AHEGAO NA AULA;2595;rYGg7Tbf2ug;https://youtu.be/rYGg7Tbf2ug
2596;[VÍDEO] EU FELEZ OUVINDO LADY GAGA;2596;t6a7ZZFItFA;https://youtu.be/t6a7ZZFItFA
2597;[VÍDEOS] BOT DE VOTOS;2597;3OxoF0xMtWI;https://youtu.be/3OxoF0xMtWI
2597;[VÍDEOS] BOT DE VOTOS;2597;R9cKjd-llto;https://youtu.be/R9cKjd-llto
2598;[VÍDEO] EU COM TÉDIO NA AULA;2598;Ru_ddWl4QsU;https://youtu.be/Ru_ddWl4QsU
